year,quarter,Mkt_RF,SMB,HML,RF
1934,3,-0.061961229151999864,-0.03435682600000001,-0.11689931666800002,0.00030003000099987354
1934,4,0.06915236199200003,0.1145066670399999,-0.09970757200000002,0.00030003000099987354
1935,1,-0.08863617973599991,-0.021909373695999768,-0.13688988518800005,0.0004000500020000519
1935,2,0.19524501126799998,-0.07139785168000001,0.053017736119999936,0.00030003000099987354
1935,3,0.1328202302199999,0.09827748731000008,0.08616586061600007,0.00030003000099987354
1935,4,0.17349388425500023,0.07540854739499991,0.10495301641999988,0.0004000500020000519
1936,1,0.10603255985599991,0.07221800575999993,0.13913644253499968,0.0004000500019998299
1936,2,-0.010534051839999892,-0.08207374385800004,-0.009806611340000049,0.0007001600119997953
1936,3,0.08781172480400001,0.048591466423999696,0.07416196337800018,0.0004000500020000519
1936,4,0.10812642919999993,0.10253382785000009,0.05419490075000022,0.00030002000000006745
1937,1,0.04194567931999993,0.03844251799999987,0.14724384473600005,0.0004000500020000519
